,apartment_number,Rooms,total_area,house_number,residents_number,owner_name
5730,6,3.0,79.6434120483278,8,0,Елисеева Эмилия Викторовна
5731,34,4.0,101.82809037528672,22,11,Жукова Октябрина Семеновна
5732,6,1.0,39.7504535639289,18,0,Антонин Артёмович Лихачев
5733,29,1.0,49.11648251949656,9,2,Николаев Ферапонт Артурович
5734,30,2.0,62.21933965113232,4,23,Баранова Зоя Владиславовна
5735,85,2.0,53.04698160956181,3,7,Третьякова Лора Васильевна
5736,194,4.0,76.41895634920961,4,3,Венедикт Исидорович Корнилов
5737,21,2.0,47.509322473370936,5,5,Вениамин Феликсович Блохин
5738,6,2.0,56.9044960771136,19,0,Марфа Болеславовна Егорова
5739,61,3.0,67.45379054295383,8,9,Ерофей Ааронович Миронов
5740,93,2.0,60.91781825716682,3,4,Фомичева Евдокия Рубеновна
5741,23,2.0,56.01716945210468,10,2,Марфа Федоровна Белозерова
5742,1,1.0,42.44386486879974,5,1,Волков Гремислав Ефимович
5743,54,3.0,120.89073090976008,7,6,Молчанова Анжелика Тимофеевна
5744,107,1.0,34.432330262634295,5,3,Агафонов Михей Устинович
5745,27,1.0,45.68296708864671,5,0,Панфилов Архип Игнатьевич
5746,21,3.0,67.69918079416865,15,6,Вишняков Трифон Аверьянович
5747,53,3.0,75.89997543449695,13,3,Афанасьев Корнил Тимурович
5748,49,2.0,42.84224608019795,9,5,Тарасова Иванна Артемовна
5749,23,2.0,50.83332640945035,7,0,Голубев Пимен Ефимьевич
5750,23,1.0,36.36830515982697,1,0,Иванов Данила Дмитриевич
5751,47,3.0,64.18703030109515,6,16,Ефим Эдуардович Агафонов
5752,44,2.0,45.34987928533079,6,3,Порфирий Авдеевич Новиков
5753,62,3.0,127.41755986510694,9,0,Нонна Николаевна Баранова
5754,27,1.0,47.92985091779496,11,0,Горбачев Карп Эдгарович
5755,48,2.0,46.75553455488519,6,10,Антонина Петровна Мамонтова
5756,27,3.0,80.41678388522229,7,0,Агафья Мироновна Федорова
5757,46,2.0,52.046398251296544,4,5,Анжелика Вячеславовна Артемьева
5758,93,1.0,39.85610500985092,17,0,Шарова Алевтина Егоровна
5759,134,1.0,42.96017427206081,5,8,Ерофей Геннадиевич Горбачев
5760,1,3.0,86.34142121816585,22,1,Рожков Христофор Андреевич
5761,23,2.0,48.37730760236288,2,0,Копылова Ирина Мироновна
5762,53,2.0,37.49816196533606,3,10,Гусева Лора Максимовна
5763,9,3.0,60.32020545285853,8,0,Полина Оскаровна Кулагина
5764,116,1.0,47.08566780749635,21,11,Валерия Харитоновна Веселова
5765,1,3.0,80.12212407416396,5,1,Яков Фокич Кудряшов
5766,57,3.0,64.60500693607558,8,4,Майя Владимировна Котова
5767,20,3.0,76.76884575983478,6,5,Мясникова Евпраксия Валериевна
5768,44,2.0,43.601723369357885,5,1,Харлампий Феоктистович Степанов
5769,110,4.0,88.81791698623138,5,8,Прохоров Гаврила Валерьевич
5770,13,2.0,54.79636741027659,3,15,Иванна Борисовна Пахомова
5771,53,1.0,41.02258827059388,18,3,Марфа Николаевна Шубина
5772,1,2.0,66.81510408731756,6,1,Щербаков Пров Егорович
5773,74,3.0,116.49438967743605,3,6,Лонгин Феодосьевич Пономарев
5774,109,2.0,43.12493776310833,2,6,Ратибор Дорофеевич Федотов
5775,1,1.0,40.16146718669948,10,1,Вишняков Нестор Харлампович
5776,66,3.0,67.2783780629989,2,3,Сергеева Варвара Аскольдовна
5777,3,2.0,47.57574742522244,9,2,Белов Савелий Игнатович
5778,23,1.0,35.08476347845405,9,0,Пров Герасимович Мухин
5779,47,1.0,33.27316660060348,21,3,Мина Ефимьевич Пономарев
5780,83,1.0,43.6766819179486,11,4,Бирюков Никандр Васильевич
5781,21,2.0,59.95025489133028,5,5,Агафья Львовна Лыткина
5782,30,1.0,32.19952403693972,9,23,Блохин Милан Анисимович
5783,89,2.0,45.68288810303311,1,6,Абрамов Софон Бориславович
5784,47,1.0,37.32029216723265,4,16,Макарова Ольга Семеновна
5785,48,2.0,48.30855171204629,13,10,Владилен Юльевич Соколов
5786,27,2.0,43.95604370327156,15,0,Давыд Игнатович Уваров
5787,6,2.0,54.138448268530254,5,0,Юлиан Трофимович Большаков
5788,47,2.0,43.85203068244508,7,5,Эрнест Викентьевич Макаров
5789,1,2.0,63.25229859115915,20,1,Исаев Дементий Гордеевич
5790,82,1.0,34.08640616714548,5,10,Лука Фокич Горбунов
5791,101,2.0,47.56033433157384,2,2,Анжелика Мироновна Гурьева
5792,1,3.0,81.09785800557799,9,1,Вера Григорьевна Дроздова
5793,128,2.0,56.48140009786466,9,8,Оксана Ждановна Петрова
5794,6,3.0,77.7939567910995,22,0,Громова Евгения Олеговна
5795,53,2.0,60.24167705594182,2,3,Панова Октябрина Юльевна
5796,140,1.0,28.64368370695713,9,6,Майя Эльдаровна Ильина
5797,44,2.0,70.89053357334997,9,1,Спартак Федотович Игнатьев
5798,8,2.0,52.96012517533724,6,5,Сидоров Артем Гаврилович
5799,8,3.0,85.38934941584036,14,2,Демид Дорофеевич Лебедев
5800,164,2.0,41.18223035523854,6,6,Игнатьева Регина Никифоровна
5801,23,1.0,31.434943642888072,11,0,Венедикт Бориславович Некрасов
5802,21,2.0,48.15081093112036,7,5,Марина Артемовна Егорова
5803,53,1.0,38.75159068823373,5,3,Лидия Евгеньевна Владимирова
5804,61,2.0,46.634220632085885,8,9,Зиновьев Исай Германович
5805,34,3.0,91.84002412169066,17,11,Рыбаков Автоном Власович
5806,22,2.0,60.10687916159926,6,0,Баранова Виктория Вячеславовна
5807,111,2.0,44.43247796262003,6,11,Леонид Харлампович Мухин
5808,101,1.0,31.21761030843696,5,2,Евфросиния Даниловна Маркова
5809,48,1.0,43.6568860262793,6,10,Лука Филатович Филиппов
5810,23,2.0,65.73917898290412,5,2,Марк Эдуардович Шубин
5811,24,1.0,53.084833977066985,5,3,Королев Твердислав Гавриилович
5812,10,2.0,51.58705131251883,12,11,Варвара Никифоровна Лихачева
5813,47,2.0,55.36922445667391,17,1,Олимпий Эдгардович Веселов
5814,42,1.0,38.61679570298453,17,0,Ангелина Никифоровна Тихонова
5815,61,3.0,86.25332791074584,16,9,Остромир Демьянович Юдин
5816,27,1.0,43.29251585059741,12,1,Жданов Остромир Фёдорович
5817,113,2.0,56.932274930018366,7,5,Евфросиния Геннадьевна Петрова
5818,30,2.0,64.80289313515918,15,23,Ананий Владленович Алексеев
5819,1,2.0,71.84480859151421,16,1,Агафонов Вадим Абрамович
5820,1,3.0,89.3902043307553,7,1,Тарасов Ладимир Августович
5821,97,2.0,73.34192748898015,4,7,Лазарев Харлампий Демьянович
5822,27,1.0,36.112392679270165,9,1,Пономарев Евлампий Ааронович
5823,46,3.0,105.64952957356284,13,1,Третьяков Галактион Юльевич
5824,38,1.0,63.152915188095385,20,7,Силина Евдокия Васильевна
5825,1,1.0,44.28395771910421,7,1,Ипполит Елисеевич Семенов
5826,145,1.0,40.14229232490244,3,5,Евфросиния Филипповна Лыткина
5827,30,2.0,56.21552124599359,4,23,Комиссарова Нонна Филипповна
5828,6,1.0,44.0896284128114,3,0,Влас Тимурович Ковалев
5829,69,1.0,34.31729306978444,5,9,Бобылев Парамон Тарасович
5830,27,3.0,77.0418178696083,12,1,Шашкова София Артемовна
5831,1,2.0,57.829314616739126,8,1,Михеева Анастасия Антоновна
5832,52,2.0,48.25076004436782,4,5,Гуляева Дарья Романовна
5833,64,2.0,76.50001192622263,14,11,Ратибор Валерианович Устинов
5834,23,2.0,57.17871451441251,9,0,Фёкла Степановна Симонова
5835,48,2.0,61.22709109330855,17,10,Прасковья Валентиновна Соболева
5836,99,1.0,36.07229527003963,7,4,Алевтина Федоровна Воронова
5837,1,2.0,54.88437689903893,15,1,Носов Севастьян Владиленович
5838,101,2.0,53.74341322667496,5,5,Лора Дмитриевна Виноградова
5839,96,2.0,52.59985371377243,1,4,Селезнева Вероника Ильинична
5840,90,1.0,41.33845769478576,15,2,Кошелева Марина Аркадьевна
5841,129,1.0,34.69186269853751,8,5,Лукия Леоновна Михеева
5842,88,2.0,53.53587330491911,7,9,Юдина Феврония Богдановна
5843,8,2.0,48.52205218352592,2,5,Поляков Ростислав Давидович
5844,48,1.0,38.05402262496772,1,10,Евпраксия Михайловна Котова
5845,21,1.0,41.49833922721908,3,5,Валерия Игоревна Корнилова
5846,62,3.0,54.208702190391634,5,7,Алла Харитоновна Князева
5847,94,3.0,67.02652096375778,10,6,Щербакова Виктория Натановна
5848,75,1.0,41.93703727771512,16,5,Осип Викентьевич Петухов
5849,46,1.0,42.9832833985921,15,1,Ольга Вениаминовна Зайцева
5850,6,3.0,83.21242602044894,9,0,Козлова Вера Вадимовна
5851,27,2.0,59.2263599411661,15,0,Лукия Юльевна Ефремова
5852,6,2.0,52.255415232927454,7,0,Фадеев Савватий Дмитриевич
5853,142,3.0,57.28108812742081,1,0,Мстислав Алексеевич Яковлев
5854,163,2.0,49.97052497009477,12,19,Савин Вениамин Игнатович
5855,187,3.0,102.7951345841353,5,4,Сазонова Фаина Дмитриевна
5856,6,3.0,77.49673414720961,11,0,Артемьев Марк Иларионович
5857,98,1.0,36.61947826546555,5,2,Третьяков Лазарь Дмитриевич
5858,41,1.0,38.63516179686463,15,16,Шубин Емельян Бенедиктович
5859,75,1.0,41.62785923781814,8,0,Потапова Татьяна Богдановна
5860,62,1.0,45.57354783166065,4,0,Святослав Терентьевич Фадеев
5861,93,1.0,38.07384989603194,12,3,Ия Кузьминична Доронина
5862,30,3.0,73.71935200402015,19,23,Самсон Феоктистович Максимов
5863,53,3.0,61.89549633703248,7,3,Кузнецова Таисия Рубеновна
5864,47,3.0,89.37492866199793,22,3,Зоя Валериевна Ковалева
5865,27,1.0,41.03851067669692,3,0,Киселева Лариса Константиновна
5866,7,3.0,73.44184771327531,8,9,Самсонова Валентина Матвеевна
5867,1,1.0,44.09648426803975,3,1,Наркис Витальевич Суханов
5868,1,2.0,64.56103577451594,7,1,Варвара Богдановна Елисеева
5869,8,1.0,37.68731833562732,8,5,Митофан Трофимович Егоров
5870,21,2.0,50.97079768356844,6,4,Светлана Болеславовна Федосеева
5871,44,2.0,47.91506775687624,4,1,Савельев Радим Евстигнеевич
5872,11,2.0,42.13505931884347,1,5,Самсонова Наина Натановна
